datetime,temp_C,humidity_%,windspeed_kph,precip_mm,pm10,pm2_5,co,no2,so2,o3,log_co,log_pm2_5,log_pm10,log_precip_mm,log_so2,log_windspeed_kph,log_no2,scaled_temp_C,scaled_humidity_%,scaled_log_windspeed_kph,scaled_log_pm2_5,scaled_log_pm10,scaled_log_precip_mm,scaled_log_co,scaled_log_no2,scaled_log_so2,scaled_o3,aqi_us,aqi_us_lag1,aqi_us_lag24,hour_sin,hour_cos,aqi_us_lag12,hour,day_of_week,is_weekend,log_pm2_5_scaled_log_windspeed_kph,scaled_temp_C_scaled_o3,scaled_temp_C_scaled_log_windspeed_kph,scaled_log_pm2_5_lag1,scaled_log_pm2_5_lag12,scaled_log_pm2_5_lag24,scaled_log_pm10_lag1,scaled_log_pm10_lag12,scaled_log_pm10_lag24
23/11/2025 21:00,21.2,71.0,5.2,0.0,83.8,79.9,1409.0,100.5,33.0,17.0,7.251344983372214,4.393213824064446,4.440295542797857,0.0,3.5263605246161616,1.824549292051045,4.620058798481842,-0.1200750859678652,-0.1091795261293179,-0.3499457165366421,1.0705920233055906,1.219586683388654,0.0,0.7736242385191856,1.175904469860074,0.1381734796721353,-0.7599635601646426,155,155.0,145.0,-0.7071067811865477,0.7071067811865474,155.0,21,6,1,-1.5373863595609143,0.0912526898192144,0.0420197619972235,0.8455395906877545,0.4633762126584765,1.1801903303128136,0.8612507379285969,0.4433214546165915,1.263618809007003
23/11/2025 22:00,19.9,77.0,6.2,0.0,88.0,84.3,1325.0,97.6,34.7,15.0,7.189922170745808,4.446174454497633,4.48863636973214,0.0,3.5751506887855933,1.9740810260220096,4.591071261608589,-0.4837976764724666,0.3400162385170202,0.1167889676135813,1.3400859296839505,1.63055822844238,0.0,0.5999480771746047,1.1415335656657823,0.2730135283887293,-0.7894290293794268,155,155.0,146.0,-0.5000000000000004,0.8660254037844384,155.0,22,6,1,0.5192641243706568,0.3819239301536812,-0.0565022311690688,1.0705920233055906,-0.6667929145506226,1.3169132621536384,1.219586683388654,-0.5087314714908329,1.4558506135467848
23/11/2025 23:00,19.4,78.0,6.1,0.0,81.5,78.9,1200.0,92.1,34.6,14.0,7.090909822079984,4.380775852772229,4.412798293340635,0.0,3.572345637857985,1.9600947840472696,4.533674184283021,-0.6236909805126978,0.4148821992914098,0.073133590542943,1.007300528405614,0.9858176767159896,0.0,0.3199855696518088,1.0734770952448751,0.2652612854895713,-0.8041617639868189,155,155.0,147.0,-0.2588190451025215,0.965925826289068,155.0,23,6,1,0.3203818674770562,0.5015484390717597,-0.0456127607941423,1.3400859296839505,-1.178404056515181,1.91215675420868,1.63055822844238,-0.9112464793657132,1.9802612551628067
24/11/2025 00:00,19.1,80.0,5.8,0.0,71.9,69.6,1016.0,85.6,31.3,13.0,6.92461239604856,4.257030144499196,4.289088639014612,0.0,3.475067230228611,1.916922612182061,4.461299815568389,-0.6422287947418482,0.8472440642135366,0.0207145425366464,1.2108593461762849,1.263281609218475,0.0,0.0284817238492056,0.9821393734230608,0.8966518842413873,-0.9289338132116776,155,155.0,149.0,0.0,1.0,155.0,0,0,0,0.0881824320080148,0.5965880432538848,-0.0133034756869392,1.007300528405614,-1.257298204122944,1.1702489776586058,0.9858176767159896,-1.2529309175078414,1.5826620934554787
24/11/2025 01:00,18.7,83.0,6.1,0.0,63.3,61.0,791.0,76.5,26.2,13.0,6.674561391814426,4.127134385045092,4.163559631243574,0.0,3.3032169733019514,1.9600947840472696,4.350277936359301,-0.7411918192927595,0.9942358054746804,0.1715937481297051,0.8154840097366695,0.827622468523472,0.0,-0.4560174089522554,0.8529024137140321,0.217328087354099,-0.9289338132116776,155,155.0,150.0,0.2588190451025207,0.9659258262890684,155.0,1,0,0,0.708190458164873,0.6885181430169237,-0.1271838823555197,1.2108593461762849,-1.398376523734783,0.7660290575679255,1.263281609218475,-1.279792050354993,0.7877347883898643
24/11/2025 02:00,18.4,85.0,6.3,0.0,56.6,54.4,622.0,66.4,22.0,16.0,6.434546518787453,4.014579593753238,4.053522567701846,0.0,3.1354942159291497,1.9878743481543453,4.210645017918261,-0.8154140877059427,1.092230299648776,0.2686784761643105,0.4728909284696027,0.4457294431708796,0.0,-0.9210705216049704,0.6903602735235096,-0.4456797102514778,-0.8704694473452084,155,155.0,151.0,0.4999999999999999,0.8660254037844387,155.0,2,0,0,1.078631127689957,0.7097930502828892,-0.2190842145277441,0.8154840097366695,-1.5540024324059991,0.4278165250507976,0.827622468523472,-1.1595797202430087,0.1300713332752981
24/11/2025 03:00,18.2,82.0,6.5,0.0,51.1,49.1,518.0,53.5,19.2,22.0,6.251903883165888,3.914021008090819,3.9531649487593215,0.0,3.005682604407159,2.0149030205422647,3.9982007016692,-0.8648955999813979,0.9452385583876324,0.3631389686977123,0.1668117708030395,0.0974297568510137,0.0,-1.2749591166228251,0.4430607526084931,-0.9588248075952108,-0.75354071561227,154,155.0,151.0,0.7071067811865475,0.7071067811865476,155.0,3,0,0,1.4213335523392805,0.6517340493398861,-0.314077296208434,0.4728909284696027,-1.6497150457969538,0.1188777851552948,0.4457294431708796,-1.1595797202430087,-0.3625695652647562
24/11/2025 04:00,17.9,80.0,6.8,0.0,46.7,44.7,469.0,39.6,17.1,29.0,6.152732694704104,3.822098297900159,3.864931397894296,0.0,2.89591193827178,2.0541237336955462,3.703768066607687,-0.9391178683945812,0.8472440642135366,0.5002085157623384,-0.1129816005957759,-0.2087923159023943,0.0,-1.467113333142727,0.1003212956154707,-1.392748079166208,-0.6171238619238417,154,154.0,152.0,0.8660254037844386,0.5000000000000001,155.0,4,0,0,1.9118461166903984,0.57955204574535,-0.4697547550755444,0.1668117708030395,-1.6176103930013286,-0.1537198602430471,0.0974297568510137,-1.347318548923081,-0.7960996878832702
24/11/2025 05:00,16.9,87.0,6.6,0.0,49.5,47.3,536.0,45.4,17.3,21.0,6.285998094508865,3.877431560658527,3.9219733362813134,0.0,2.9069010598473755,2.028148247292285,3.8372994592322094,-1.186525429771858,1.1902247938228718,0.4094287244269927,0.0554411983572653,-0.0108233977811488,0.0,-1.2088981308658764,0.2557608479941992,-1.349308098762947,-0.7730288375677596,154,154.0,152.0,0.9659258262890684,0.2588190451025207,155.0,5,0,0,1.587531857933384,0.9172183737211258,-0.4857975932116811,-0.1129816005957759,-1.1980132159978298,0.5616413189821413,-0.2087923159023943,-1.7357109824579935,0.3327666915654811
24/11/2025 06:00,16.6,86.0,7.2,0.0,47.1,45.2,830.0,49.3,19.1,18.0,6.7226297948554485,3.832979798087693,3.873282177111716,0.0,3.0007198150650303,2.1041341542702074,3.918005077105693,-1.2607476981850405,1.141227546735824,0.6749862070778958,-0.0798606056095301,-0.1798102235351011,0.0,-0.3628800122045106,0.3497076336161988,-0.9784427061037104,-0.831493203434229,153,154.0,153.0,1.0,6.123233995736766e-17,155.0,6,0,0,2.587208495717411,1.0483031422862097,-0.850987306880108,0.0554411983572653,0.3269067193087135,0.2756913421528454,-0.0108233977811488,0.2320230857421417,-0.0077945226515501
24/11/2025 07:00,16.6,84.0,7.6,0.0,51.5,49.5,1240.0,54.1,21.8,15.0,7.123672785204607,3.9219733362813134,3.960813169597578,0.0,3.126760535960395,2.151762203259462,4.009149716158869,-1.2607476981850405,1.0432330525617282,0.8414379255108306,0.1910169830979504,0.123973560370261,0.0,0.4141813782721923,0.4558061443685282,-0.4802039335100139,-0.8899575693006981,153,153.0,153.0,0.9659258262890684,-0.2588190451025206,155.0,7,0,0,3.3000971079893406,1.1220119569782083,-1.060840927753375,-0.0798606056095301,0.6852563999079484,0.5755255583971187,-0.1798102235351011,0.6709097692877046,0.4652609286600686
24/11/2025 08:00,17.3,80.0,7.6,0.0,58.0,56.0,1494.0,53.6,24.7,23.0,7.309881485824786,4.04305126783455,4.07753744390572,0.0,3.246490991901174,2.151762203259462,4.000033882750859,-1.0875624052209467,0.8472440642135366,0.8414379255108306,0.5595527083937988,0.5290751217247931,0.0,0.7749795852095606,0.4451946990997407,-0.0069096284136427,-0.7340525936567802,152,153.0,154.0,0.8660254037844387,-0.4999999999999998,155.0,8,0,0,3.4019766715406377,0.7983280043160421,-0.9151162541126828,0.1910169830979504,0.8455395906877545,1.0390446774458872,0.123973560370261,0.8612507379285969,1.179390194917913
24/11/2025 09:00,19.6,63.0,8.3,0.0,57.6,55.5,1454.0,42.6,28.6,52.0,7.282761179605593,4.034240638152395,4.070734696582967,0.0,3.387774361330014,2.2300144001592104,3.775057150354989,-0.5185250140532098,0.0142908637337221,1.114915695890511,0.5327350071118901,0.5054656062381314,0.0,0.7224312465825906,0.1833066000399471,0.5515833099960417,-0.1688970569475777,152,152.0,155.0,0.7071067811865476,-0.7071067811865475,155.0,9,0,0,4.497838208475458,0.0875773488272885,-0.5781116768797716,0.5595527083937988,1.0705920233055906,0.4633762126584765,0.5290751217247931,1.219586683388654,0.4433214546165915
24/11/2025 10:00,21.8,60.0,8.5,0.0,53.3,49.8,1259.0,26.1,32.7,93.0,7.138866999945524,3.927896354584436,3.9945242269398897,0.0,3.517497837358316,2.251291798606496,3.299533727885655,0.025771620976799,-0.1327008775274215,1.1892764898027686,0.209045403457294,0.2409706635454834,0.0,0.4436217074087247,-0.3702347544045216,1.0643800078710504,0.6301159432275016,151,152.0,155.0,0.4999999999999999,-0.8660254037844387,155.0,10,0,0,4.671354788889269,0.0162391092602974,0.030649582931815,0.5327350071118901,1.3400859296839505,-0.6667929145506226,0.5054656062381314,1.63055822844238,-0.5087314714908329
24/11/2025 11:00,24.3,52.0,7.1,0.0,42.7,37.7,1054.0,13.4,34.1,124.0,6.961296045910167,3.655839600035736,3.777348102101545,0.0,3.55820113047182,2.091864061678393,2.667228206581955,0.6442905244199912,-0.5246788542238048,0.6321043750360356,-0.6190380637198433,-0.5127576229006195,0.0,0.0995600088590083,-1.106281052329495,1.2252800618958877,1.2342477238476837,151,151.0,155.0,0.258819045102521,-0.9659258262890682,155.0,11,0,0,2.3108722056125792,0.7952141132620046,0.4072588592801381,0.209045403457294,1.007300528405614,-1.178404056515181,0.2409706635454834,0.9858176767159896,-0.9112464793657132
24/11/2025 12:00,26.2,42.0,6.7,0.0,36.8,31.3,843.0,7.6,30.4,138.0,6.738152494595957,3.475067230228611,3.632309102625542,0.0,3.446807892914208,2.0412203288596382,2.151762203259462,1.114364891036817,-1.014651325094284,0.4551133679628284,-1.1692710877373205,-1.0161278558130848,0.0,-0.3328032101294747,-1.706318266411438,0.7849427680302205,1.5070814312245402,151,151.0,155.0,1.2246467991473532e-16,-1.0,155.0,12,0,0,1.5815495510466009,1.6794386348901449,0.507162358699296,-0.6190380637198433,1.2108593461762849,-1.257298204122944,-0.5127576229006195,1.263281609218475,-1.2529309175078414
24/11/2025 13:00,27.4,35.0,4.3,0.0,34.1,28.9,622.0,5.5,24.0,143.0,6.434546518787453,3.3978584803966405,3.55820113047182,0.0,3.218875824868201,1.667706820558076,1.871802176901592,1.4112539646895488,-1.3576320547036191,-0.8502511521907509,-1.4042782624841084,-1.273325901431579,0.0,-0.9210705216049704,-2.032210630189668,-0.1160723405096877,1.604522041001989,150,151.0,155.0,-0.2588190451025208,-0.9659258262890684,155.0,13,0,0,-2.889033087938357,2.264388091795824,-1.199920309511054,-1.1692710877373205,0.8154840097366695,-1.398376523734783,-1.0161278558130848,0.827622468523472,-1.279792050354993
24/11/2025 14:00,27.9,31.0,2.9,0.0,31.7,27.1,521.0,6.3,19.1,142.0,6.257667587882639,3.3357695763397,3.487375077903208,0.0,3.0007198150650303,1.3609765531356006,1.9878743481543453,1.5349577453781873,-1.5536210430518107,-1.922219901517089,-1.5932638108487838,-1.5191337648788978,0.0,-1.2637913552873232,-1.897094789722937,-0.9784427061037104,1.585033919046499,150,150.0,155.0,-0.4999999999999997,-0.8660254037844388,155.0,14,0,0,-6.412082666515403,2.4329600907275664,-2.9505263261537533,-1.4042782624841084,0.4728909284696027,-1.5540024324059991,-1.273325901431579,0.4457294431708796,-1.1595797202430087
24/11/2025 15:00,28.1,28.0,2.0,0.0,29.8,25.7,577.0,9.3,17.3,137.0,6.359573868672378,3.284663565406204,3.427514689979529,0.0,2.9069010598473755,1.0986122886681096,2.33214389523559,1.5844392576536437,-1.7006127843129544,-2.839137213957489,-1.7488197454831014,-1.726884352791345,0.0,-1.0663376205147967,-1.496341803895777,-1.349308098762947,1.4875933092690503,148,150.0,155.0,-0.7071067811865471,-0.7071067811865479,154.0,15,0,0,-9.325610563875044,2.357001238628781,-4.498440459659638,-1.5932638108487838,0.1668117708030395,-1.6497150457969538,-1.5191337648788978,0.0974297568510137,-1.1595797202430087
24/11/2025 16:00,28.1,28.0,3.2,0.0,28.6,25.0,752.0,15.2,17.1,127.0,6.6240652277998935,3.258096538021482,3.387774361330014,0.0,2.89591193827178,1.4350845252893227,2.785011242238338,1.5844392576536437,-1.7006127843129544,-1.6632254733105056,-1.8296841819710847,-1.864806556892276,0.0,-0.5538588383429303,-0.9691736502392854,-1.392748079166208,1.292712089714153,146,148.0,155.0,-0.8660254037844384,-0.5000000000000004,154.0,16,0,0,-5.4189491565421,2.048223783786583,-2.635279734242727,-1.7488197454831014,-0.1129816005957759,-1.6176103930013286,-1.726884352791345,-0.2087923159023943,-1.347318548923081
24/11/2025 17:00,27.4,32.0,7.3,0.0,34.2,31.1,1066.0,21.3,20.7,122.0,6.9726062513017535,3.4688560301359703,3.561046082604052,0.0,3.077312260546414,2.1162555148025524,3.104586678466073,1.4112539646895488,-1.5046237959647628,0.7173482465309325,-1.188176672774446,-1.263452252119326,0.0,0.1214746767117277,-0.5971662759272653,-0.6756728888930129,1.195271479936704,144,146.0,155.0,-0.9659258262890684,-0.2588190451025206,154.0,17,0,0,2.48837779068629,1.686831614941018,1.0123605569798744,-1.8296841819710847,0.0554411983572653,-1.1980132159978298,-1.864806556892276,-0.0108233977811488,-1.7357109824579935
24/11/2025 18:00,25.2,47.0,7.1,0.0,58.7,55.8,1710.0,46.3,27.1,91.0,7.444833273892193,4.039536325727106,4.089332020398556,0.0,3.3357695763397,2.091864061678393,3.856510295497887,0.86695732965954,-0.7696650896590443,0.6321043750360356,0.5488539648463802,0.5700092066105993,0.0,1.0364623354545597,0.2781235578504103,0.3460084762557315,0.5911396993165222,142,144.0,155.0,-1.0,-1.8369701987210287e-16,153.0,18,0,0,2.5534085846090955,0.5124928951751955,0.5480075210473537,-1.188176672774446,-0.0798606056095301,0.3269067193087135,-1.263452252119326,-0.1798102235351011,0.2320230857421417
24/11/2025 19:00,23.5,58.0,5.6,0.0,76.4,73.1,2492.0,80.3,35.7,49.0,7.821242083523558,4.3054155323020415,4.3489867805956814,0.0,3.6027767550605247,1.88706964903238,4.398146016553765,0.4463644753181695,-0.2306953717015173,-0.0836163532701633,1.358134276949299,1.471163224422772,0.0,1.7657925071281166,0.9086240894369744,1.4014874361865437,-0.2273614228140469,140,142.0,155.0,-0.9659258262890684,0.2588190451025203,153.0,19,0,0,-0.3600031461238157,-0.1014860622019845,-0.0373233696554551,0.5488539648463802,0.1910169830979504,0.6852563999079484,0.5700092066105993,0.123973560370261,0.6709097692877046
24/11/2025 20:00,22.2,65.0,3.7,0.0,82.4,79.6,2858.0,102.3,40.2,19.0,7.958227192322312,4.389498649512583,4.423648309364701,0.0,3.7184382563554808,1.547562508716013,4.637637376125593,0.1247346455277094,0.112285357907818,-1.270134552633328,1.6140655782921696,1.7302824355441944,0.0,2.031215022118561,1.1874081940489527,1.8586971699311108,-0.8120050814787392,140,140.0,155.0,-0.8660254037844386,0.5000000000000001,152.0,20,0,0,-5.5752539034832616,-0.1012851660049493,-0.158429783195214,1.358134276949299,0.5595527083937988,0.8455395906877545,1.471163224422772,0.5290751217247931,0.8612507379285969
24/11/2025 21:00,20.4,74.0,4.7,0.0,72.9,71.2,2424.0,101.9,36.7,11.0,7.793586803371584,4.279440045898781,4.302712827954156,0.0,3.629660094453965,1.7404661748405044,4.633757642840004,-0.320598964951389,0.5532605816912491,-0.5959699080626678,1.2790703666335776,1.310565520335612,0.0,1.7122076023521824,1.1828919226807917,1.5077572347679635,-0.9679100571226572,140,140.0,155.0,-0.7071067811865477,0.7071067811865474,152.0,21,0,0,-2.550417490713995,0.3103109624795637,0.1910673356670657,1.6140655782921696,0.5327350071118901,1.0705920233055906,1.7302824355441944,0.5054656062381314,1.219586683388654
24/11/2025 22:00,19.5,71.0,6.2,0.0,58.8,58.1,1574.0,89.4,29.2,15.0,7.362010551259734,4.079230924412053,4.091005660956586,0.0,3.407841924380824,1.9740810260220096,4.504244267398131,-0.5432657701909378,0.4062688404301054,0.2204732227359299,0.669675963777312,0.575817719083458,0.0,0.8759849263972077,1.0321296134584894,0.6309103553537254,-0.8899575693006981,140,140.0,155.0,-0.5000000000000004,0.8660254037844384,151.0,22,0,0,0.8993611881891919,0.4834834843233986,-0.1197755551561131,1.2790703666335776,0.209045403457294,1.3400859296839505,1.310565520335612,0.2409706635454834,1.63055822844238
24/11/2025 23:00,19.4,72.0,6.1,0.0,48.0,47.4,904.0,74.8,22.5,23.0,6.807934943699926,3.879499813722586,3.8918202981106265,0.0,3.157000421150113,1.9600947840472696,4.328098292648326,-0.5680065263286659,0.4552660875171533,0.1715937481297051,0.0617365251214442,-0.1154720915933872,0.0,-0.1975926510709822,0.8270838116415739,-0.3606657146449597,-0.7340525936567802,137,140.0,155.0,-0.2588190451025215,0.965925826289068,151.0,23,0,0,0.6656979139051515,0.4169466638655354,-0.0974663688148698,0.669675963777312,-0.6190380637198433,1.007300528405614,0.575817719083458,-0.5127576229006195,0.9858176767159896
25/11/2025 00:00,19.0,70.0,6.5,0.0,42.6,41.8,665.0,59.6,18.4,33.0,6.501289670540389,3.756538102587751,3.775057150354989,0.0,2.9652730660692823,2.0149030205422647,4.104294893075269,-0.7878574613208811,1.2979775663361308,-1.161752371287142,0.7723134316825154,0.5942389845963014,0.0,-0.1128048183154695,1.5058996817037018,-0.0254951859747899,-1.554793543474811,134,137.0,155.0,0.0,1.0,151.0,0,1,0,-4.364167048511821,1.2249556940401616,0.9152952739258012,0.0617365251214442,-1.1692710877373205,1.2108593461762849,-0.1154720915933872,-1.0161278558130848,1.263281609218475
25/11/2025 01:00,18.6,70.0,6.9,0.0,40.4,39.1,607.0,42.3,15.3,46.0,6.410174881966167,3.691376334312523,3.7232808808312687,0.0,2.791165107812717,2.066862759472976,3.768152635008444,-0.8940854336338085,1.2979775663361308,-0.9773149002169338,0.1256553906073791,0.0514190437767187,0.0,-0.4146642684878136,1.0050317020888648,-0.7532524850128993,-1.2040375163134651,131,134.0,155.0,0.2588190451025207,0.9659258262890684,150.0,1,1,0,-3.6076370938317934,1.0765124048844985,0.8738030163572396,0.7723134316825154,-1.4042782624841084,0.8154840097366695,0.5942389845963014,-1.273325901431579,0.827622468523472
25/11/2025 02:00,18.3,70.0,7.2,0.0,39.8,38.2,576.0,28.0,13.1,58.0,6.3578422665081,3.6686767467964168,3.708682081410116,0.0,2.6461747973841225,2.1041341542702074,3.367295829986474,-0.9737564128685048,1.2979775663361308,-0.8450155095516435,-0.0996127564198643,-0.1016340732346691,0.0,-0.5880400154488532,0.4077359642637844,-1.359300351869852,-0.8802627220106848,128,131.0,155.0,0.4999999999999999,0.8660254037844387,150.0,2,1,0,-3.10008875057444,0.8571614705669901,0.82283927139926,0.1256553906073791,-1.5932638108487838,0.4728909284696027,0.0514190437767187,-1.5191337648788978,0.4457294431708796
25/11/2025 03:00,18.1,68.0,8.0,0.0,39.8,37.7,507.0,18.0,11.9,69.0,6.230481447578482,3.655839600035736,3.708682081410116,0.0,2.5572273113676265,2.19722457733622,2.9444389791664403,-1.0268703990249683,1.1726195720018566,-0.5145796266068406,-0.2270071534256876,-0.1016340732346691,0.0,-1.009981034872682,-0.2223408899662423,-1.7310937082895848,-0.5834691605664692,127,128.0,154.0,0.7071067811865475,0.7071067811865476,148.0,3,1,0,-1.881220576320891,0.5991472097296536,0.5284065865038857,-0.0996127564198643,-1.7488197454831014,0.1668117708030395,-0.1016340732346691,-1.726884352791345,0.0974297568510137
25/11/2025 04:00,17.9,65.0,8.4,0.0,39.6,37.3,466.0,11.1,11.7,80.0,6.1463292576688975,3.6454498961866,3.703768066607687,0.0,2.5416019934645457,2.2407096892759584,2.4932054526026954,-1.079984385181433,0.9845825805004452,-0.3602238842489846,-0.3301134029377526,-0.1531523701065402,0.0,-1.2887736894395454,-0.8947003430271258,-1.796406283703288,-0.2866755991222536,125,127.0,154.0,0.8660254037844386,0.5000000000000001,146.0,4,1,0,-1.313178121439395,0.309605170664566,0.3890361701583074,-0.2270071534256876,-1.8296841819710847,-0.1129816005957759,-0.1016340732346691,-1.864806556892276,-0.2087923159023943
25/11/2025 05:00,17.5,65.0,9.7,0.0,39.5,37.0,495.0,11.6,12.3,74.0,6.206575926724928,3.6375861597263857,3.701301974112493,0.0,2.5877640352277083,2.3702437414678603,2.533696813957432,-1.1862123574943606,0.9845825805004452,0.09957313350758,-0.4081522368965705,-0.1790067662345472,0.0,-1.0891790168233193,-0.8343662854461554,-1.6034526521286858,-0.448562996273644,125,125.0,154.0,0.9659258262890684,0.2588190451025207,144.0,5,1,0,0.3622058523277606,0.5320909692944933,-0.1181148814411271,-0.3301134029377526,-1.188176672774446,0.0554411983572653,-0.1531523701065402,-1.263452252119326,-0.0108233977811488
25/11/2025 06:00,17.4,64.0,10.6,0.0,39.2,36.9,667.0,19.3,13.0,68.0,6.504288173536645,3.634951112088381,3.6938669956249752,0.0,2.639057329615259,2.451005098112319,3.0106208860477417,-1.212769350572593,0.9219035833333082,0.3862454818726528,-0.4343021525424285,-0.2569547261728448,0.0,-0.1028709044036499,-0.1237266955554199,-1.389050796199491,-0.6104503934250343,124,125.0,153.0,1.0,6.123233995736766e-17,142.0,6,1,0,1.4039834438721115,0.7403355271908627,-0.4684266822122953,-0.4081522368965705,0.5488539648463802,-0.0798606056095301,-0.1790067662345472,0.5700092066105993,-0.1798102235351011
25/11/2025 07:00,17.5,61.0,11.4,0.0,41.4,39.1,910.0,29.5,14.2,62.0,6.814542897259958,3.691376334312523,3.747148362237912,0.0,2.7212954278522306,2.517696472610991,3.417726683613366,-1.1862123574943606,0.733866591831897,0.6229747016082235,0.1256553906073791,0.3016445807619803,0.0,0.924989904823842,0.4828803388854701,-1.045302142489043,-0.7723377905764246,123,124.0,153.0,0.9659258262890684,-0.2588190451025206,140.0,7,1,0,2.299634070392002,0.9161566313416464,-0.7389802894540367,-0.4343021525424285,1.358134276949299,0.1910169830979504,-0.2569547261728448,1.471163224422772,0.123973560370261
25/11/2025 08:00,18.3,57.0,12.2,0.0,44.7,42.5,1045.0,34.7,16.2,64.0,6.952728644624869,3.7727609380946383,3.822098297900159,0.0,2.844909383819408,2.580216829592325,3.5751506887855933,-0.9737564128685048,0.4831506031633485,0.844898382699475,0.933307022053758,1.0874161323793503,0.0,1.3827934554214178,0.7174496068702592,-0.5286057225268843,-0.7183753248592945,122,123.0,152.0,0.8660254037844387,-0.4999999999999998,140.0,8,1,0,3.187599614907914,0.6995225794282333,-0.8227252183758419,0.1256553906073791,1.6140655782921696,0.5595527083937988,0.3016445807619803,1.7302824355441944,0.5290751217247931
25/11/2025 09:00,20.0,50.0,13.5,0.0,45.3,43.3,969.0,30.2,20.2,83.0,6.877296071497429,3.7909846770510898,3.835141961092188,0.0,3.054001181677967,2.6741486494265287,3.4404180948154366,-0.5222875305385615,0.0443976229933889,1.1783209067492078,1.1141573526474358,1.2241652753187438,0.0,1.1328885233500925,0.5166916226816632,0.3453812197375975,-0.2057319005465585,120,122.0,152.0,0.7071067811865476,-0.7071067811865475,140.0,9,1,0,4.466996502135193,0.1074512062894669,-0.6154223165680023,0.933307022053758,1.2790703666335776,0.5327350071118901,1.0874161323793503,1.310565520335612,0.5054656062381314
25/11/2025 10:00,22.4,45.0,15.6,0.0,44.1,41.7,785.0,20.7,25.0,111.0,6.666956792429207,3.754198920234579,3.8088822465086327,0.0,3.258096538021482,2.8094026953624973,3.077312260546414,0.1150803033390052,-0.2689973628422965,1.6584217443940878,0.7490996497631729,0.948859679776476,0.0,0.4360433665678925,-0.0243533701217407,1.1984834372703572,0.549742619493263,119,120.0,151.0,0.4999999999999999,-0.8660254037844387,140.0,10,1,0,6.226045122097832,0.063264547409664,0.1908516774088738,1.1141573526474358,0.669675963777312,0.209045403457294,1.2241652753187438,0.575817719083458,0.2409706635454834
25/11/2025 11:00,24.4,37.0,15.9,0.0,45.3,42.8,627.0,12.8,27.8,133.0,6.442540166468199,3.779633817382401,3.835141961092188,0.0,3.3603753871419,2.827313621929028,2.624668592163159,0.6462201649036444,-0.7704293401793932,1.7219987766971234,1.0015127011568488,1.2241652753187438,0.0,-0.3074394465095879,-0.6988140016782117,1.6260008220582232,1.1433297423816942,118,119.0,151.0,0.258819045102521,-0.9659258262890682,137.0,11,1,0,6.508524809895572,0.7388427346611397,1.1127903334410891,0.7490996497631729,0.0617365251214442,-0.6190380637198433,0.948859679776476,-0.1154720915933872,-0.5127576229006195
25/11/2025 12:00,25.8,33.0,15.9,0.0,38.4,36.3,530.0,8.2,26.7,145.0,6.274762021241939,3.6189933266497696,3.673765816303888,0.0,3.3214324131932926,2.827313621929028,2.2192034840549946,1.0180180679988924,-1.0211453288479415,1.7219987766971234,-0.5926654159217072,-0.4676945316831208,0.0,-0.8632813626402355,-1.302976330658803,1.4632223148541654,1.4671045366844746,119,118.0,151.0,1.2246467991473532e-16,-1.0,134.0,12,1,0,6.2319020813659565,1.493538925987939,1.7530258677496615,1.0015127011568488,0.7723134316825154,-1.1692710877373205,1.2241652753187438,0.5942389845963014,-1.0161278558130848
25/11/2025 13:00,26.8,30.0,13.7,0.0,34.7,32.8,459.0,5.1,23.5,152.0,6.131226489483141,3.520460802488973,3.5751506887855933,0.0,3.198673117550681,2.6878474937846906,1.8082887711792648,1.283587998781212,-1.2091823203493528,1.2269466362466743,-1.5704910756994557,-1.5015708262831544,0.0,-1.3388085232131992,-1.915258830382957,0.9500983064901276,1.65597316669443,119,119.0,150.0,-0.2588190451025208,-0.9659258262890684,131.0,13,1,0,4.319417539652113,2.1255872830726896,1.5748939774312083,-0.5926654159217072,0.1256553906073791,-1.4042782624841084,-0.4676945316831208,0.0514190437767187,-1.273325901431579
25/11/2025 14:00,27.5,25.0,10.1,0.0,35.3,33.4,437.0,4.7,21.1,153.0,6.082218910376446,3.5380565643793527,3.591817741270805,0.0,3.0955776085237074,2.4069451083182885,1.7404661748405044,1.4694869503288357,-1.5225773061850385,0.2298491400082974,-1.3958727187021798,-1.3268342427694515,0.0,-1.5011685650342237,-2.0163177302540785,0.5191673488031294,1.6829543995529952,120,119.0,150.0,-0.4999999999999997,-0.8660254037844388,128.0,14,1,0,0.8132192586233058,2.473079528141628,0.3377603117864986,-1.5704910756994557,-0.0996127564198643,-1.5932638108487838,-1.5015708262831544,-0.1016340732346691,-1.5191337648788978
25/11/2025 15:00,27.8,23.0,8.5,0.0,35.6,33.8,480.0,7.9,20.6,149.0,6.175867270105761,3.5496173867804286,3.6000482404073204,0.0,3.0726933146901194,2.251291798606496,2.186051276738094,1.5491579295635316,-1.6479353005193125,-0.3226613882919641,-1.2811444207296492,-1.2405460822801724,0.0,-1.1909155005231296,-1.3523746990581935,0.4235128362955228,1.575029468118735,120,120.0,148.0,-0.7071067811865471,-0.7071067811865479,127.0,15,1,0,-1.145324473923867,2.4399693898323696,-0.4998534482364739,-1.3958727187021798,-0.2270071534256876,-1.7488197454831014,-1.3268342427694515,-0.1016340732346691,-1.726884352791345
